order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city,order_date_clean,order_datetime,year,month,day,hour,normalized_return_flag,revenue,age_group
ORD002158,CUST00286,PROD0151,1/5/2023,18:17:49,Central,Books,10,254,2.6,Bank Transfer,51,2.7,No,Chicago,1/5/2023,1/5/2023 18:17,2023,1,5,18,0,2473.96,Middle Age
ORD001188,CUST00214,PROD0087,10/22/2023,14:53:01,North,Toys,6,139.37,24.2,Debit Card,54,3.5,No,Houston,10/22/2023,10/22/2023 14:53,2023,10,22,14,0,633.85476,Middle Age
ORD002510,CUST00154,PROD0175,1/5/2022,16:36:40,South,Books,2,196.33,8.9,Debit Card,21,2.3,No,  Los Angeles  ,5/1/2022,5/1/2022 16:36,2022,5,1,16,0,357.71326,Young Adult
ORD002078,CUST00555,PROD0154,17/12/2022,13:29:21,North,Beauty,10,225.3,21,Debit Card,27,4.4,No,Miami,12/17/2022,12/17/2022 13:29,2022,12,17,13,0,1779.87,Young Adult
ORD002618,CUST00002,PROD0056,11/8/2022,18:57:30,Central,Spoorts,10,253.67,0,Cash,32,1.1,No,  New York  ,11/8/2022,11/8/2022 18:57,2022,11,8,18,0,2536.7,Young Adult
ORD002704,CUST00077,PROD0034,1/7/2023,13:40:31,East,Beauty,5,78.62,35.3,Credit Card,66,1.3,No,Seattle,1/7/2023,1/7/2023 13:40,2023,1,7,13,0,254.3357,Middle Age
ORD001343,CUST00107,PROD0129,2/21/2023,9:40:28,Central,Home & Garden,7,16.41,8.5,Bank Transfer,44,1.1,No,New York,2/21/2023,2/21/2023 9:40,2023,2,21,9,0,105.10605,Adult
ORD002166,CUST00043,PROD0134,7/19/2022,11:05:44,South,Toys,8,11.07,8.1,Unknown,56,2.5,No,Dallas,7/19/2022,7/19/2022 11:05,2022,7,19,11,0,81.38664,Middle Age
ORD001007,CUST00078,PROD0193,8/26/2022,6:05:59,West,Toys,9,345.93,34.6,Bank Transfer,31,1.7,No,Houston,8/26/2022,8/26/2022 6:05,2022,8,26,6,0,2036.14398,Young Adult
ORD001759,CUST00238,PROD0138,10/3/2022,17:48:12,South,Toys,2,29.46,3.7,Debit Card,47,3.670571096,Yes,Seattle,10/3/2022,10/3/2022 17:48,2022,10,3,17,1,56.73996,Adult
ORD002680,CUST00131,PROD0177,3/16/2022,13:51:08,East,Toys,5,150.16,5.9,Cash,75,3.8,No,Los Angeles,3/16/2022,3/16/2022 13:51,2022,3,16,13,0,706.5028,Senior
ORD002224,Unknown,PROD0067,10/7/2023,4:33:09,Unknown,Sports,2,352.74,10.8,Credit Card,18,4.9,No,Miami,10/7/2023,10/7/2023 4:33,2023,10,7,4,0,629.28816,Teen
ORD001215,CUST00114,PROD0144,7/12/2022,4:45:04,West,Clothing,1,91.78,21.6,Credit Card,33,1.8,No,Dallas,7/12/2022,7/12/2022 4:45,2022,7,12,4,0,71.95552,Young Adult
ORD001109,CUST00075,PROD0041,6/23/2023,15:20:08,East,Beauty,7,377.35,26,PayPal,49,2.7,No,  Miami  ,6/23/2023,6/23/2023 15:20,2023,6,23,15,0,1954.673,Adult
ORD001219,CUST00512,PROD0194,3/15/2022,21:57:18,West,Home & Gardeen,3,9999.99,29.1,PayPal,54,3.3,No,Houston,3/15/2022,3/15/2022 21:57,2022,3,15,21,0,21269.97873,Middle Age
ORD002543,CUST00293,PROD0116,2/10/2022,11:29:03,East,Home & Garden,5,277.93,19.2,PayPal,27,2.2,No,  Phoenix  ,10/2/2022,10/2/2022 11:29,2022,10,2,11,0,1122.8372,Young Adult
ORD002486,CUST00469,PROD0087,4/24/2022,8:48:03,East,Toys,8,64.31,31.7,PayPal,19,3.670571096,No,Los Angeles,4/24/2022,4/24/2022 8:48,2022,4,24,8,0,351.38984,Young Adult
ORD002473,CUST00281,PROD0072,12/8/2023,21:29:45,Central,Books,4,17.98,28.7,Debit Card,67,4.1,No,Denver,12/8/2023,12/8/2023 21:29,2023,12,8,21,0,51.27896,Middle Age
ORD002629,CUST00299,PROD0132,17/12/2023,8:22:03,Central,Electronics,9,859.55,37.2,Credit Card,33,3.5,No,Atlanta,12/17/2023,12/17/2023 8:22,2023,12,17,8,0,4858.1766,Young Adult
ORD002505,CUST00427,PROD0130,4/28/2023,8:43:59,North,Clothing,4,107.25,27.9,Credit Card,37,2.2,No,New York,4/28/2023,4/28/2023 8:43,2023,4,28,8,0,309.309,Adult
ORD002352,CUST00325,PROD0114,5/14/2023,15:26:47,West,Sports,7,41.67,39.7,Cash,51,3.1,No,Chicago,5/14/2023,5/14/2023 15:26,2023,5,14,15,0,175.88907,Middle Age
ORD001728,CUST00004,PROD0071,13/09/2022,10:54:08,South,Clothing,7,154.81,35.4,Cash,46,4.8,Yes,Los Angeles,9/13/2022,9/13/2022 10:54,2022,9,13,10,1,700.05082,Adult
ORD001027,CUST00504,PROD0178,2/16/2022,11:21:26,North,Home & Garden,6,145.7,22,Credit Card,66,3.7,Yes,Miami,2/16/2022,2/16/2022 11:21,2022,2,16,11,1,681.876,Middle Age
ORD001230,CUST00055,PROD0160,2/16/2023,10:19:39,North,Clothing,3,126,19.7,Unknown,67,1.3,No,Seattle,2/16/2023,2/16/2023 10:19,2023,2,16,10,0,303.534,Middle Age
ORD001870,CUST00279,PROD0085,4/3/2022,8:43:13,Central,Tois,7,145.94,25.8,PayPal,50,3.670571096,No,Denver,4/3/2022,4/3/2022 8:43,2022,4,3,8,0,758.01236,Adult
ORD001506,CUST00170,PROD0099,3/8/2022,4:55:38,West,Home & Garden,1,118,28.5,Credit Card,44,1.9,No,Seattle,3/8/2022,3/8/2022 4:55,2022,3,8,4,0,84.37,Adult
ORD001415,CUST00047,PROD0107,10/13/2022,12:01:50,East,Toyss,5,364.8,39,Cash,68,2.1,No,  New York  ,10/13/2022,10/13/2022 12:01,2022,10,13,12,0,1112.64,Middle Age
ORD001052,CUST00114,PROD0091,8/20/2022,19:00:39,West,Beauty,9,219.06,20.9,PayPal,23,3.670571096,No,Dallas,8/20/2022,8/20/2022 19:00,2022,8,20,19,0,1559.48814,Young Adult
ORD002522,CUST00416,PROD0079,6/22/2023,8:43:14,East,Electronics,2,982.45,34.2,PayPal,59,4.6,Yes,Denver,6/22/2023,6/22/2023 8:43,2023,6,22,8,1,1292.9042,Middle Age
ORD002164,CUST00042,PROD0151,3/7/2023,9:25:35,Central,Home & Garden,3,14.23,18.4,Debit Card,70,2.4,No,New York,7/3/2023,7/3/2023 9:25,2023,7,3,9,0,34.83504,Middle Age
ORD001808,CUST00304,PROD0199,1/5/2023,19:01:32,North,Home & Garden,4,322.65,29.2,Cash,20,2.3,Yes,New York,1/5/2023,1/5/2023 19:01,2023,1,5,19,1,913.7448,Young Adult
ORD001623,CUST00192,PROD0019,7/1/2022,17:59:08,East,Home & Garden,2,128.06,18.4,Credit Card,25,2.4,Yes,Miami,7/1/2022,7/1/2022 17:59,2022,7,1,17,1,208.99392,Young Adult
ORD002485,CUST00108,PROD0187,5/9/2022,19:51:25,North,Unknown,6,333.18,28.8,Credit Card,50,2.5,No,  Seattle  ,5/9/2022,5/9/2022 19:51,2022,5,9,19,0,1423.34496,Adult
ORD001586,CUST00366,PROD0078,8/3/2023,12:01:17,North,Beauty,7,258.6,34.2,Credit Card,54,2.6,No,Chicago,3/8/2023,3/8/2023 12:01,2023,3,8,12,0,1191.1116,Middle Age
ORD001800,CUST00505,PROD0102,8/15/2022,22:44:02,Central,Home & Garden,4,192.08,17.7,Cash,69,2.2,No,Denver,8/15/2022,8/15/2022 22:44,2022,8,15,22,0,632.32736,Middle Age
ORD001958,CUST00309,PROD0136,8/12/2023,7:09:50,Central,Books,2,371.91,7.7,Cash,67,2,No,Phoenix,8/12/2023,8/12/2023 7:09,2023,8,12,7,0,686.54586,Middle Age
ORD001558,CUST00468,PROD0064,2/17/2022,18:40:36,North,Beauty,9,125.26,20,Bank Transfer,67,3.3,No,Seattle,2/17/2022,2/17/2022 18:40,2022,2,17,18,0,901.872,Middle Age
ORD001196,Unknown,PROD0093,9/7/2022,18:53:59,East,Beauty,8,268.37,5,Bank Transfer,60,1.6,No,Seattle,9/7/2022,9/7/2022 18:53,2022,9,7,18,0,2039.612,Middle Age
ORD002347,CUST00482,PROD0121,6/8/2022,17:21:40,South,Clothing,2,164.45,6.4,Bank Transfer,20,4.3,No,New York,6/8/2022,6/8/2022 17:21,2022,6,8,17,0,307.8504,Young Adult
ORD002241,CUST00584,PROD0074,1/14/2023,16:32:11,North,Books,10,71.46,33.3,Bank Transfer,74,2.9,No,  Dallas  ,1/14/2023,1/14/2023 16:32,2023,1,14,16,0,476.6382,Senior
ORD002238,CUST00507,PROD0041,6/11/2022,8:43:17,East,Beauty,10,378.32,30.1,PayPal,30,4.5,No,Miami,6/11/2022,6/11/2022 8:43,2022,6,11,8,0,2644.4568,Young Adult
ORD001638,CUST00577,PROD0152,26/09/2022,11:05:10,South,Books,8,392.99,1.9,Bank Transfer,43,4.1,No,New York,9/26/2022,9/26/2022 11:05,2022,9,26,11,0,3084.18552,Adult
ORD002612,CUST00160,PROD0021,2/11/2023,2:07:07,West,Home & Gardn,9,313.59,33.8,Credit Card,48,2.7,No,Houston,2/11/2023,2/11/2023 2:07,2023,2,11,2,0,1868.36922,Adult
ORD001962,CUST00231,PROD0051,6/16/2022,14:33:01,Central,Sports,10,287.78,26.6,Credit Card,18,4.4,No,Chicago,6/16/2022,6/16/2022 14:33,2022,6,16,14,0,2112.3052,Teen
ORD001064,CUST00593,PROD0175,8/10/2022,18:09:52,South,Electronics,10,887.97,0.8,Bank Transfer,30,3.3,No,Denver,10/8/2022,10/8/2022 18:09,2022,10,8,18,0,8808.6624,Young Adult
ORD001904,Unknown,PROD0003,1/1/2022,7:30:58,East,Boooks,2,147.9,34.9,Credit Card,41,2.7,No,  Phoenix  ,1/1/2022,1/1/2022 7:30,2022,1,1,7,0,192.5658,Adult
ORD001069,Unknown,PROD0061,7/22/2023,6:16:24,East,Beautty,3,47.2,28.9,Debit Card,55,2.1,No,  Phoenix  ,7/22/2023,7/22/2023 6:16,2023,7,22,6,0,100.6776,Middle Age
ORD002146,CUST00096,PROD0010,9/11/2022,4:08:44,West,Sprots,5,11,5.1,Credit Card,51,3.8,No,Denver,9/11/2022,9/11/2022 4:08,2022,9,11,4,0,52.195,Middle Age
ORD002636,CUST00135,PROD0046,10/20/2022,16:19:17,Central,Beauty,8,278.78,10.4,Debit Card,67,1.2,No,Denver,10/20/2022,10/20/2022 16:19,2022,10,20,16,0,1998.29504,Middle Age
ORD002648,CUST00505,PROD0052,4/5/2023,17:12:21,Central,Toys,10,32.94,8.8,Credit Card,40,4.9,Yes,Phoenix,4/5/2023,4/5/2023 17:12,2023,4,5,17,1,300.4128,Adult
ORD001379,CUST00329,PROD0164,28/05/2023,7:22:30,South,Toys,8,15,11.1,Cash,23,1.9,No,Houston,5/28/2023,5/28/2023 7:22,2023,5,28,7,0,106.68,Young Adult
ORD001267,CUST00569,PROD0001,8/2/2023,15:41:10,East,Electronics,8,81.12,33.6,Bank Transfer,34,3.670571096,No,Atlanta,8/2/2023,8/2/2023 15:41,2023,8,2,15,0,430.90944,Young Adult
ORD001764,CUST00017,PROD0126,1/19/2022,19:03:19,North,Home & Gardeen,8,314.59,8.9,PayPal,36,3.5,No,Denver,1/19/2022,1/19/2022 19:03,2022,1,19,19,0,2292.73192,Adult
ORD002499,CUST00370,PROD0174,9/15/2023,17:34:08,East,Unknown,7,15,26.6,PayPal,63,1.6,Yes,Phoenix,9/15/2023,9/15/2023 17:34,2023,9,15,17,1,77.07,Middle Age
ORD002099,CUST00596,PROD0102,11/14/2022,10:21:00,Unknown,Books,6,385.94,16.2,Credit Card,51,4.5,No,Houston,11/14/2022,11/14/2022 10:21,2022,11,14,10,0,1940.50632,Middle Age
ORD001886,CUST00390,PROD0019,5/1/2022,6:20:01,Central,Home & Garden,4,224.13,17.6,PayPal,67,4.8,No,Atlanta,5/1/2022,5/1/2022 6:20,2022,5,1,6,0,738.73248,Middle Age
ORD001138,CUST00530,PROD0022,6/17/2022,12:20:32,East,Beauty,8,323.1,21.3,PayPal,52,1.7,No,Los Angeles,6/17/2022,6/17/2022 12:20,2022,6,17,12,0,2034.2376,Middle Age
ORD001574,CUST00227,PROD0130,12/8/2022,9:14:55,North,Electronics,10,464.52,38.1,PayPal,19,3.8,No,Los Angeles,12/8/2022,12/8/2022 9:14,2022,12,8,9,0,2875.3788,Young Adult
ORD001218,CUST00049,PROD0182,3/12/2023,15:11:11,South,Home & Garden,3,120.91,4.7,Debit Card,33,3.7,No,New York,3/12/2023,3/12/2023 15:11,2023,3,12,15,0,345.68169,Young Adult
ORD001885,CUST00528,PROD0084,1/19/2022,8:25:52,East,Toys,4,282.7,35.7,Cash,61,3.2,Yes,Miami,1/19/2022,1/19/2022 8:25,2022,1,19,8,1,727.1044,Middle Age
ORD001357,CUST00225,PROD0159,2/2/2022,9:17:14,North,Electronics,10,1082.47,29.4,Credit Card,32,2.6,No,Phoenix,2/2/2022,2/2/2022 9:17,2022,2,2,9,0,7642.2382,Young Adult
ORD001483,CUST00445,PROD0146,11/11/2022,16:36:48,West,Beauty,6,164.26,28.5,PayPal,63,3.670571096,No,Denver,11/11/2022,11/11/2022 16:36,2022,11,11,16,0,704.6754,Middle Age
ORD002251,CUST00483,PROD0175,10/6/2023,6:48:15,Central,Tois,5,116.02,14.4,PayPal,57,4,No,Atlanta,10/6/2023,10/6/2023 6:48,2023,10,6,6,0,496.5656,Middle Age
ORD001235,CUST00546,PROD0119,28/10/2023,22:12:23,South,Books,7,309.96,33.8,Credit Card,37,1.6,No,Houston,10/28/2023,10/28/2023 22:12,2023,10,28,22,0,1436.35464,Adult
ORD001965,CUST00347,PROD0185,3/2/2023,12:28:53,East,Books,9,90.37,35.9,Bank Transfer,67,2.2,No,Chicago,3/2/2023,3/2/2023 12:28,2023,3,2,12,0,521.34453,Middle Age
ORD001787,CUST00195,PROD0111,10/15/2023,7:48:49,South,Bokks,1,126.99,19.3,Bank Transfer,53,3,No,Chicago,10/15/2023,10/15/2023 7:48,2023,10,15,7,0,102.48093,Middle Age
ORD001237,CUST00144,PROD0024,4/4/2022,22:16:31,North,Beauty,9,232.68,33.3,Bank Transfer,39,1.5,No,  Los Angeles  ,4/4/2022,4/4/2022 22:16,2022,4,4,22,0,1396.77804,Adult
ORD002061,CUST00599,PROD0045,1/11/2023,22:48:19,East,Toyz,10,335.33,21.3,Bank Transfer,71,4.6,No,Chicago,1/11/2023,1/11/2023 22:48,2023,1,11,22,0,2639.0471,Senior
ORD002599,Unknown,PROD0062,10/11/2022,10:10:18,Central,Toys,5,372.66,28.1,PayPal,67,-1,No,Miami,11/10/2022,11/10/2022 10:10,2022,11,10,10,0,1339.7127,Middle Age
ORD002440,CUST00117,PROD0178,11/12/2022,13:30:03,West,Sports,6,209.35,27.7,Credit Card,60,3.670571096,No,Denver,12/11/2022,12/11/2022 13:30,2022,12,11,13,0,908.1603,Middle Age
ORD001977,Unknown,PROD0059,4/7/2023,12:39:37,East,Clothing,4,127,28.3,Unknown,70,2.5,No,  Seattle  ,4/7/2023,4/7/2023 12:39,2023,4,7,12,0,364.236,Middle Age
ORD001978,CUST00144,PROD0098,10/10/2023,7:02:50,East,Home & Gardeen,9,45.23,0,Cash,70,2.1,Yes,Chicago,10/10/2023,10/10/2023 7:02,2023,10,10,7,1,407.07,Middle Age
ORD002521,CUST00566,PROD0156,11/10/2023,19:31:27,South,Clothing,6,55.54,15.1,PayPal,54,4.7,No,  New York  ,11/10/2023,11/10/2023 19:31,2023,11,10,19,0,282.92076,Middle Age
ORD002300,CUST00350,PROD0133,5/14/2022,7:48:22,East,Clothing,9,162.55,6.4,Debit Card,72,2.7,Yes,  Miami  ,5/14/2022,5/14/2022 7:48,2022,5,14,7,1,1369.3212,Senior
ORD001707,CUST00352,PROD0181,4/10/2023,14:04:52,East,Electronics,2,278.34,40,PayPal,57,1.3,Yes,Atlanta,4/10/2023,4/10/2023 14:04,2023,4,10,14,1,334.008,Middle Age
ORD002282,CUST00451,PROD0123,5/23/2022,15:52:32,Central,Home & Garden,2,51.39,38.4,PayPal,44,1.4,No,Denver,5/23/2022,5/23/2022 15:52,2022,5,23,15,0,63.31248,Adult
ORD002263,CUST00140,PROD0135,6/28/2023,11:34:17,South,Beauty,3,83.94,20.1,PayPal,63,2.9,No,Phoenix,6/28/2023,6/28/2023 11:34,2023,6,28,11,0,201.20418,Middle Age
ORD002004,CUST00105,PROD0133,3/12/2023,14:06:59,East,Beauty,6,40.74,36.3,Credit Card,74,1.7,No,Miami,3/12/2023,3/12/2023 14:06,2023,3,12,14,0,155.70828,Senior
ORD002026,CUST00094,PROD0078,11/23/2023,22:07:39,North,Home & Garden,6,17.6,17.2,Credit Card,26,4.1,No,Houston,11/23/2023,11/23/2023 22:07,2023,11,23,22,0,87.4368,Young Adult
ORD002339,CUST00069,PROD0006,3/15/2022,16:33:41,North,Home & Garden,5,323.02,6.4,PayPal,62,3.5,No,Chicago,3/15/2022,3/15/2022 16:33,2022,3,15,16,0,1511.7336,Middle Age
ORD001100,CUST00262,PROD0004,2/19/2023,6:02:54,Unknown,Clothing,2,126.23,7.2,Bank Transfer,27,2.9,No,Atlanta,2/19/2023,2/19/2023 6:02,2023,2,19,6,0,234.28288,Young Adult
ORD001590,CUST00002,PROD0199,4/23/2023,21:52:01,South,Home & Garden,10,270.11,7.6,Bank Transfer,35,4.9,No,New York,4/23/2023,4/23/2023 21:52,2023,4,23,21,0,2495.8164,Young Adult
ORD002256,CUST00184,PROD0179,4/6/2023,12:11:16,South,Home & Gardn,1,54.17,14,Bank Transfer,66,1.9,No,Houston,4/6/2023,4/6/2023 12:11,2023,4,6,12,0,46.5862,Middle Age
ORD001332,CUST00346,PROD0009,26/08/2023,7:56:41,North,Beauty,1,261.49,33.3,Debit Card,43,1.7,Yes,Chicago,8/26/2023,8/26/2023 7:56,2023,8,26,7,1,174.41383,Adult
ORD001175,CUST00295,PROD0190,11/1/2022,6:21:13,Central,Beauty,2,280.58,22,Cash,34,1.8,No,New York,1/11/2022,1/11/2022 6:21,2022,1,11,6,0,437.7048,Young Adult
ORD001674,CUST00481,PROD0177,5/11/2023,7:51:37,North,Clothing,2,71.01,10.2,PayPal,63,2.6,No,Los Angeles,11/5/2023,11/5/2023 7:51,2023,11,5,7,0,127.53396,Middle Age
ORD001606,CUST00082,PROD0161,9/8/2023,11:58:25,East,Home & Garden,2,171.34,21.5,PayPal,60,2.1,Yes,Dallas,8/9/2023,8/9/2023 11:58,2023,8,9,11,1,269.0038,Middle Age
ORD001440,CUST00190,PROD0069,22/12/2022,22:36:56,Central,Sports,8,127.43,5.8,Unknown,60,1.5,Yes,Denver,12/22/2022,12/22/2022 22:36,2022,12,22,22,1,960.31248,Middle Age
ORD002031,CUST00547,PROD0080,9/1/2023,19:04:51,North,Home & Garden,10,285,8.8,Bank Transfer,75,1.5,No,Miami,9/1/2023,9/1/2023 19:04,2023,9,1,19,0,2599.2,Senior
ORD001822,CUST00140,PROD0059,10/27/2022,11:52:14,North,Toys,9,44.6,14.9,PayPal,65,1.4,No,Seattle,10/27/2022,10/27/2022 11:52,2022,10,27,11,0,341.5914,Middle Age
ORD002297,CUST00597,PROD0054,2/23/2023,22:12:09,Central,Clothing,6,75.64,14.6,Cash,66,3.6,No,Dallas,2/23/2023,2/23/2023 22:12,2023,2,23,22,0,387.57936,Middle Age
ORD001258,CUST00322,PROD0053,1/6/2022,18:28:41,Central,Books,9,332.53,27.9,Debit Card,46,3.670571096,No,Houston,6/1/2022,6/1/2022 18:28,2022,6,1,18,0,2157.78717,Adult
ORD002671,CUST00519,PROD0125,7/10/2023,3:02:05,West,Sports,8,296.21,26.7,Credit Card,48,4.9,No,Houston,10/7/2023,10/7/2023 3:02,2023,10,7,3,0,1736.97544,Adult
ORD001374,CUST00397,PROD0158,7/23/2022,20:07:57,North,Sports,7,58.84,36.7,Credit Card,45,2.5,Yes,Denver,7/23/2022,7/23/2022 20:07,2022,7,23,20,1,260.72004,Adult
ORD002404,CUST00153,PROD0018,5/3/2022,15:42:45,Central,Toys,5,57.96,35.1,Debit Card,38,2,No,Atlanta,5/3/2022,5/3/2022 15:42,2022,5,3,15,0,188.0802,Adult
ORD001802,CUST00269,PROD0054,7/24/2022,3:41:37,West,Beauty,10,37.68,30.8,Credit Card,62,4.7,No,Dallas,7/24/2022,7/24/2022 3:41,2022,7,24,3,0,260.7456,Middle Age
ORD002193,CUST00593,PROD0095,3/6/2022,11:10:57,West,Electrnics,5,764.19,33,PayPal,72,2.3,No,Los Angeles,6/3/2022,6/3/2022 11:10,2022,6,3,11,0,2560.0365,Senior
ORD001082,CUST00303,PROD0028,4/23/2023,18:20:23,North,Sports,5,38.67,10.8,Debit Card,66,3.670571096,No,Los Angeles,4/23/2023,4/23/2023 18:20,2023,4,23,18,0,172.4682,Middle Age
ORD002662,CUST00041,PROD0029,8/4/2023,16:57:04,East,Beauty,9,53.68,9.6,Bank Transfer,47,3,No,  Phoenix  ,8/4/2023,8/4/2023 16:57,2023,8,4,16,0,436.74048,Adult
ORD002123,CUST00221,PROD0169,12/13/2023,18:08:06,West,Beauty,10,226.62,37.6,Debit Card,75,2.9,No,  Phoenix  ,12/13/2023,12/13/2023 18:08,2023,12,13,18,0,1414.1088,Senior
ORD001437,CUST00087,PROD0064,11/21/2022,7:09:54,West,Home & Garden,8,9999.99,27.8,PayPal,26,1,No,  Chicago  ,11/21/2022,11/21/2022 7:09,2022,11,21,7,0,57759.94224,Young Adult
ORD001552,CUST00336,PROD0003,7/4/2023,22:57:00,East,Home & Garden,9,190.07,23.4,Bank Transfer,50,3.670571096,No,Los Angeles,7/4/2023,7/4/2023 22:57,2023,7,4,22,0,1310.34258,Adult
ORD002316,CUST00388,PROD0135,3/6/2023,6:32:19,North,Electronics,6,1082.47,16.6,Credit Card,67,1.1,Yes,Miami,3/6/2023,3/6/2023 6:32,2023,3,6,6,1,5416.67988,Middle Age
ORD001805,CUST00560,PROD0013,11/16/2023,8:24:33,Central,Sports,9,32.55,0,PayPal,62,1.3,No,Phoenix,11/16/2023,11/16/2023 8:24,2023,11,16,8,0,292.95,Middle Age
ORD001072,CUST00185,PROD0097,3/25/2022,20:55:58,North,Toys,7,260.19,5.3,Cash,52,3.7,No,  Atlanta  ,3/25/2022,3/25/2022 20:55,2022,3,25,20,0,1724.79951,Middle Age
ORD002002,CUST00564,PROD0035,19/04/2022,22:32:30,North,Sport,7,340.19,31.9,Debit Card,30,1.4,No,Phoenix,4/19/2022,4/19/2022 22:32,2022,4,19,22,0,1621.68573,Young Adult
ORD001127,CUST00449,PROD0103,10/9/2022,11:07:25,South,Books,2,352.61,19.1,PayPal,72,2.1,No,Chicago,10/9/2022,10/9/2022 11:07,2022,10,9,11,0,570.52298,Senior
ORD001768,CUST00143,PROD0196,23/02/2022,19:48:44,Central,Electronics,5,590.06,0,Bank Transfer,46,4.5,Yes,Chicago,2/23/2022,2/23/2022 19:48,2022,2,23,19,1,2950.3,Adult
ORD001084,CUST00140,PROD0189,5/11/2023,18:20:18,East,Toys,4,245.25,0,Debit Card,33,3,No,Denver,5/11/2023,5/11/2023 18:20,2023,5,11,18,0,981,Young Adult
ORD001544,CUST00330,PROD0186,6/8/2023,6:55:51,West,Home & Gardeen,6,275.72,32.3,Credit Card,65,7,No,  Dallas  ,8/6/2023,8/6/2023 6:55,2023,8,6,6,0,1119.97464,Middle Age
ORD001820,CUST00455,PROD0150,2/11/2022,8:47:02,North,Toys,7,254.84,21.5,Bank Transfer,46,4.5,No,Houston,2/11/2022,2/11/2022 8:47,2022,2,11,8,0,1400.3458,Adult
ORD001346,CUST00367,PROD0097,3/8/2023,13:46:49,South,Home & Garden,4,264.48,25.1,Bank Transfer,27,3.6,No,  Houston  ,3/8/2023,3/8/2023 13:46,2023,3,8,13,0,792.38208,Young Adult
ORD002399,CUST00076,PROD0041,10/23/2023,13:40:22,Central,Toys,6,14.53,3.5,Cash,41,3.670571096,No,Dallas,10/23/2023,10/23/2023 13:40,2023,10,23,13,0,84.1287,Adult
ORD002326,CUST00207,PROD0118,28/11/2023,7:36:26,East,Clothing,8,122.94,15.6,Bank Transfer,47,3.4,Yes,Atlanta,11/28/2023,11/28/2023 7:36,2023,11,28,7,1,830.09088,Adult
ORD002240,CUST00231,PROD0105,6/11/2023,11:58:24,East,Beauty,2,130.89,8.7,Credit Card,55,2.4,No,Houston,6/11/2023,6/11/2023 11:58,2023,6,11,11,0,239.00514,Middle Age
ORD002149,CUST00523,PROD0086,5/10/2022,7:15:58,South,Clothing,5,122.98,13.9,PayPal,41,99,Yes,Phoenix,10/5/2022,10/5/2022 7:15,2022,10,5,7,1,529.4289,Adult
ORD001703,CUST00345,PROD0114,10/1/2022,11:53:06,East,Home & Gardeen,1,356.13,34.5,Bank Transfer,53,1.2,No,Dallas,10/1/2022,10/1/2022 11:53,2022,10,1,11,0,233.26515,Middle Age
ORD002127,CUST00004,PROD0047,11/15/2023,10:07:55,South,Beauty,3,157.27,33.2,Bank Transfer,55,3.6,No,Houston,11/15/2023,11/15/2023 10:07,2023,11,15,10,0,315.16908,Middle Age
ORD002619,CUST00050,PROD0182,20/11/2022,17:03:44,West,Clothing,4,23.8,35.6,Debit Card,41,3,Yes,Miami,11/20/2022,11/20/2022 17:03,2022,11,20,17,1,61.3088,Adult
ORD002652,CUST00121,PROD0009,5/1/2022,3:04:31,West,Beauty,2,134.57,12.2,Credit Card,40,7,No,Houston,5/1/2022,5/1/2022 3:04,2022,5,1,3,0,236.30492,Adult
ORD001368,CUST00065,PROD0169,3/21/2022,14:50:48,East,Beauty,10,69.05,19.3,Debit Card,59,2.6,No,Seattle,3/21/2022,3/21/2022 14:50,2022,3,21,14,0,557.2335,Middle Age
ORD001277,CUST00348,PROD0174,8/9/2022,9:01:53,South,Home & Garden,1,79.63,37.4,PayPal,39,3.6,Yes,Chicago,9/8/2022,9/8/2022 9:01,2022,9,8,9,1,49.84838,Adult
ORD001997,CUST00222,PROD0101,10/5/2022,12:02:17,West,Home & Garden,9,199.38,4.6,Bank Transfer,51,2.5,Yes,  Seattle  ,10/5/2022,10/5/2022 12:02,2022,10,5,12,1,1711.87668,Middle Age
ORD002733,CUST00285,PROD0093,6/25/2022,11:44:02,East,Tois,3,140.78,14.6,PayPal,27,2.7,No,Houston,6/25/2022,6/25/2022 11:44,2022,6,25,11,0,360.67836,Young Adult
ORD001967,CUST00559,PROD0148,9/28/2023,9:32:24,Central,Electronics,9,658.08,15.5,PayPal,28,1.9,No,  New York  ,9/28/2023,9/28/2023 9:32,2023,9,28,9,0,5004.6984,Young Adult
ORD001582,CUST00465,PROD0031,7/22/2023,11:45:28,Central,Toys,2,225.98,7.9,Bank Transfer,31,1.7,No,Houston,7/22/2023,7/22/2023 11:45,2023,7,22,11,0,416.25516,Young Adult
ORD001571,CUST00080,PROD0039,3/10/2022,21:24:34,South,Books,8,290.57,28.7,Bank Transfer,49,3.3,No,  Houston  ,10/3/2022,10/3/2022 21:24,2022,10,3,21,0,1657.41128,Adult
ORD001676,CUST00180,PROD0006,3/16/2022,20:11:10,North,Home & Garden,5,378.69,0,Bank Transfer,42,2.2,No,Phoenix,3/16/2022,3/16/2022 20:11,2022,3,16,20,0,1893.45,Adult
ORD002379,CUST00439,PROD0166,11/27/2022,19:05:14,Central,Eletronics,6,208.33,0,Cash,59,3.8,No,Phoenix,11/27/2022,11/27/2022 19:05,2022,11,27,19,0,1249.98,Middle Age
